age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19,0,219867,9,1,3,3,0,1,0,0,35,0,0
32,2,206609,9,1,3,2,0,0,0,0,40,0,0
48,0,101299,9,0,1,0,0,0,0,0,40,0,1
46,0,29437,12,0,3,0,0,0,0,0,50,0,0
65,0,87164,7,3,3,3,0,1,0,0,20,0,0
57,3,146103,13,0,0,0,0,0,0,0,45,0,1
48,0,169324,9,1,3,3,1,1,0,0,32,3,0
46,0,138370,4,0,3,0,2,0,0,1651,40,3,0
27,0,29523,6,0,3,0,0,0,0,0,40,0,0
29,2,383745,10,0,3,0,0,0,0,1485,40,0,1
21,3,247075,9,1,3,3,1,1,0,0,25,0,0
20,3,200967,10,1,3,2,0,1,0,0,12,0,0
51,3,175985,9,0,3,0,0,0,0,0,40,0,0
35,3,189404,10,0,3,0,0,0,0,1740,40,0,0
29,1,267661,9,0,3,0,0,0,0,0,70,0,0
30,2,182926,10,0,3,0,0,0,15024,0,40,0,1
65,0,243858,9,3,3,1,0,1,0,0,15,0,0
20,3,43587,9,3,3,1,0,1,0,0,35,0,0
47,3,31339,10,0,3,0,0,0,0,0,40,0,0
41,0,204682,9,2,1,3,0,0,2174,0,40,3,0
17,0,73145,5,1,1,2,0,1,0,0,16,0,0
38,2,218184,3,0,3,3,0,0,0,0,40,1,0
38,2,223237,14,0,0,0,0,0,0,0,40,0,1
39,1,93319,9,1,3,3,0,1,0,0,4,0,0
24,3,212300,9,3,3,1,0,1,0,0,38,0,0
52,0,187356,6,0,3,0,0,0,0,0,41,0,0
46,1,220832,10,0,2,0,0,0,0,0,58,0,1
22,0,211361,13,1,2,1,0,1,0,0,30,0,0
56,0,134195,14,1,3,1,0,0,0,0,50,0,0
37,1,218249,7,2,0,3,1,1,0,0,30,0,0
59,0,70720,13,2,3,1,0,0,0,0,55,0,1
19,1,342384,7,0,1,2,0,0,0,2129,55,0,0
31,0,237317,5,1,1,1,3,0,0,0,45,0,0
22,0,359759,10,1,3,1,2,0,0,0,20,3,0
48,1,181758,16,1,0,3,0,1,0,0,60,0,1
63,3,267101,13,0,2,0,0,0,0,0,60,0,0
33,0,222221,9,0,2,0,0,0,7298,0,45,0,1
53,0,55139,9,1,3,1,0,0,0,0,10,0,0
38,0,220237,11,0,1,0,0,0,0,0,40,2,1
39,0,101073,12,0,3,0,0,0,0,0,24,0,0
59,0,69884,15,3,0,3,0,0,0,0,50,0,0
45,0,201127,9,0,3,0,0,0,0,0,40,0,0
39,0,164733,10,2,3,1,0,1,0,0,45,0,0
60,3,129447,9,3,3,1,0,1,0,0,35,0,0
38,0,32837,13,2,0,3,0,1,0,0,56,0,0
31,0,200117,9,2,3,1,0,0,0,0,40,0,0
61,1,219183,13,0,0,0,0,0,0,0,50,0,1
66,3,188842,13,0,3,0,0,0,0,0,24,0,0
26,0,272669,13,1,3,1,2,0,0,0,20,3,0
60,3,336188,15,0,0,0,0,0,0,2415,80,0,1
68,3,191288,4,3,3,1,0,1,0,0,15,0,0
32,0,176185,10,2,2,3,0,0,0,0,60,0,0
25,2,197728,13,1,2,1,0,1,0,0,20,0,0
43,2,144778,9,0,2,0,0,0,0,0,40,2,0
26,3,133373,13,1,3,2,0,0,0,0,44,0,0
55,0,197399,14,0,2,0,0,0,99999,0,55,0,1
66,0,86010,6,3,3,1,0,1,0,0,11,0,0
31,0,228873,9,0,1,0,0,0,0,0,40,0,0
35,0,187415,3,0,3,0,2,0,0,0,50,2,0
58,3,112945,15,1,0,1,0,0,27828,0,40,0,1
56,0,98361,14,0,0,0,0,0,0,0,40,2,1
22,0,129172,10,1,3,2,0,0,0,0,16,0,0
46,2,316205,13,0,2,0,1,0,0,0,40,0,1
33,0,226629,10,0,3,3,0,1,0,0,35,0,0
26,3,180886,14,0,0,0,0,0,0,0,30,0,0
42,1,69333,13,0,3,0,0,0,0,0,50,0,0
45,0,213620,9,1,3,2,0,1,0,0,40,0,0
43,0,197397,10,0,0,3,3,1,0,0,6,3,0
19,0,223648,7,1,3,2,0,0,0,0,20,2,0
27,0,179915,13,1,2,2,0,1,0,0,99,0,0
51,0,339905,9,0,3,0,0,0,7688,0,40,0,1
42,0,112956,9,1,3,2,0,0,0,0,40,0,0
43,1,421837,10,0,3,0,0,0,7298,0,50,1,1
38,0,187999,13,0,3,0,0,0,0,0,45,0,1
44,0,77313,9,2,3,3,0,1,0,0,40,0,0
36,0,231948,9,0,1,0,0,0,0,0,64,0,1
37,0,37109,9,0,3,3,2,1,0,0,60,3,0
29,0,79387,13,1,2,1,0,0,0,0,50,0,1
53,3,133963,9,2,3,1,0,1,0,0,40,0,0
42,1,177937,13,3,2,1,0,0,0,0,45,3,0
80,0,173488,10,3,3,1,0,1,0,0,20,0,0
61,0,183355,7,0,3,0,0,0,0,0,40,0,0
55,0,147989,10,0,1,0,0,0,5013,0,52,0,0
20,0,289944,10,1,3,2,0,1,0,0,25,0,0
23,0,62278,9,1,1,3,0,0,0,0,40,0,0
48,3,110457,10,0,1,0,0,0,0,0,40,0,1
24,0,295763,13,1,2,2,0,1,0,0,50,0,0
71,3,100063,9,0,1,0,1,0,0,0,40,0,0
49,0,194962,7,0,3,3,0,1,0,0,6,0,0
39,3,227597,9,1,3,1,0,0,0,0,50,0,0
22,0,117606,13,1,3,2,0,1,0,0,25,0,0
67,3,44774,13,3,3,1,0,1,0,0,40,0,0
18,0,177648,9,1,3,2,0,1,0,0,25,0,0
38,0,172571,13,0,2,0,0,0,0,1848,54,0,1
38,3,203482,4,0,3,0,0,0,0,0,45,0,0
50,0,153931,9,2,3,1,0,1,0,0,40,0,0
56,1,84774,12,0,3,3,0,1,0,0,40,0,0
23,0,157127,10,1,3,1,0,1,0,0,20,0,0
26,0,170786,10,0,3,0,0,0,0,0,40,0,0
32,0,281030,9,0,3,0,0,0,0,0,40,0,0
44,0,203761,13,1,0,2,0,0,10520,0,40,0,1
27,0,167405,9,3,3,2,0,1,0,0,40,1,0
40,2,188436,10,0,3,0,0,0,7298,0,40,0,1
43,0,388849,12,0,3,0,0,0,0,0,60,0,0
31,3,176998,10,0,1,0,0,0,0,0,35,0,1
57,0,200316,10,0,1,0,0,0,0,0,40,0,1
25,0,160300,13,1,2,1,0,0,0,0,35,0,0
22,0,236684,11,1,3,2,1,1,0,0,36,0,0
20,2,247794,11,1,3,2,0,1,0,0,35,0,0
27,0,267325,9,0,3,3,0,1,3464,0,40,0,0
39,0,279490,10,2,2,3,0,1,0,0,40,1,0
27,3,280618,14,1,0,1,0,0,0,0,40,0,0
41,2,248406,9,3,3,2,0,0,0,0,40,0,0
31,2,226494,13,1,0,1,0,0,0,0,45,0,0
41,0,220460,12,0,3,0,0,0,0,0,20,0,0
25,0,108317,13,1,2,1,0,0,0,0,40,0,0
29,3,147256,12,1,0,1,1,0,0,0,40,0,1
22,0,110371,9,0,3,2,0,0,0,0,50,0,0
62,0,114060,4,0,3,0,0,0,0,0,91,0,0
29,3,31161,9,2,2,1,3,1,0,0,40,0,0
44,0,105862,10,0,2,3,0,1,0,0,70,0,1
32,0,402089,13,0,3,3,0,1,0,0,2,0,0
19,3,425447,9,1,3,3,1,1,0,0,40,0,0
20,0,137300,11,1,3,3,0,1,0,0,40,0,0
65,3,326691,10,0,3,0,1,0,0,0,40,0,1
24,0,275093,9,1,3,1,0,1,0,0,36,0,0
37,1,112497,14,0,2,0,0,0,0,0,50,0,1
43,2,174491,9,2,3,1,1,1,0,0,40,0,0
38,1,114835,13,0,3,3,0,1,0,0,60,0,1
28,0,137898,12,1,3,2,0,1,0,0,35,0,0
33,0,153151,9,1,3,2,0,0,4416,0,40,0,0
32,0,134886,9,0,3,3,0,1,0,0,40,0,1
38,0,193815,14,0,2,0,0,0,0,0,45,0,1
33,0,237833,10,2,3,1,0,1,0,0,40,0,0
42,1,101593,13,0,2,0,0,0,0,0,60,0,1
27,0,164924,9,1,1,1,0,0,0,0,40,0,0
41,0,174201,9,2,3,3,0,0,0,0,40,0,0
47,2,36169,14,0,0,0,0,0,0,0,60,0,1
55,0,144071,7,0,2,0,0,0,0,0,45,0,0
30,1,180859,10,1,1,2,0,0,0,0,8,0,0
54,0,221915,10,3,1,3,0,1,0,0,50,0,0
40,0,26892,13,0,3,0,0,0,0,0,40,0,1
21,0,351084,9,1,3,1,0,1,0,0,40,0,0
34,0,97306,13,2,1,3,0,1,0,0,25,0,0
30,0,185027,13,0,0,0,0,0,0,0,40,0,1
31,0,182539,10,1,3,1,0,1,0,0,45,0,0
22,0,215395,9,1,3,1,0,0,0,0,37,0,0
37,0,186434,9,0,3,0,1,0,0,0,40,0,1
41,3,217921,5,0,3,3,2,1,0,0,40,3,0
52,2,346668,14,1,0,2,0,1,0,0,40,0,0
57,3,412952,10,0,0,0,0,0,0,0,40,0,0
48,0,167009,10,2,3,1,0,1,0,0,48,0,0
58,0,316000,9,0,2,0,0,0,0,0,40,0,1
35,1,216256,5,0,1,0,0,0,0,0,50,0,0
40,0,341835,9,1,2,1,0,1,0,0,45,0,0
30,0,169841,9,2,3,1,0,1,0,0,25,0,0
26,1,200681,9,0,2,0,0,0,0,0,40,3,0
46,1,456956,9,0,0,0,0,0,0,0,60,0,0
26,3,276075,10,0,3,0,1,0,0,0,40,0,0
50,3,96657,13,2,0,3,1,1,0,0,40,0,0
22,0,374313,9,0,3,0,0,0,0,0,50,0,1
36,0,110998,14,3,3,3,2,1,0,0,40,3,0
30,0,53285,9,0,3,0,0,0,0,0,52,0,1
58,0,104613,12,0,2,0,0,0,0,0,50,0,1
17,3,303317,7,1,3,2,0,0,0,0,40,0,0
72,0,298070,11,3,3,3,0,1,6723,0,25,0,0
19,0,318822,9,1,3,1,0,1,0,0,40,0,0
29,0,375078,4,0,3,3,0,1,0,0,40,1,0
20,3,232799,9,1,3,2,1,1,0,0,25,0,0
30,0,210851,10,0,1,0,0,0,0,0,40,0,0
47,1,213745,10,2,3,3,0,1,0,0,45,0,0
51,0,204447,10,0,0,0,0,0,0,0,45,0,1
26,0,318934,6,0,3,0,0,0,0,0,40,0,0
24,0,237386,10,1,2,1,0,0,0,0,42,0,0
44,0,182629,14,2,3,1,0,0,0,0,24,3,0
43,0,144778,9,0,2,0,0,0,0,0,50,0,1
35,0,117166,13,1,2,1,0,0,0,0,50,0,0
51,0,237630,9,0,3,0,0,0,7298,0,50,0,1
41,0,171550,9,0,2,0,0,0,0,0,40,0,1
38,0,165302,10,2,3,3,3,1,0,0,40,0,0
39,3,42186,9,0,3,3,2,1,3464,0,20,0,0
54,0,284952,6,3,3,3,0,1,0,0,43,3,0
62,0,96099,9,1,1,1,0,0,0,0,40,0,0
45,0,198759,16,0,2,0,0,0,0,0,60,0,0
30,0,227886,9,1,2,2,1,1,0,0,35,3,0
32,0,391874,9,0,1,0,0,0,0,0,40,0,0
23,1,184370,9,2,3,1,0,1,0,0,40,0,0
84,2,135839,11,3,3,1,0,1,0,0,14,0,0
46,0,194698,13,1,0,2,0,0,0,0,60,0,0
67,2,342175,14,2,3,1,0,1,2009,0,40,0,0
29,0,67218,13,0,0,0,0,0,0,0,40,0,1
33,0,205152,11,1,2,1,0,0,0,0,55,0,1
23,0,434467,10,0,3,0,0,0,0,0,42,0,0
63,3,110150,9,0,3,0,0,0,0,0,55,0,1
55,3,123382,9,3,3,1,1,1,0,2001,40,0,0
42,3,404573,15,2,0,3,0,1,0,0,40,0,0
17,0,99462,7,1,3,2,3,1,0,0,20,0,0
60,0,170310,3,0,3,0,0,0,0,0,40,0,0
31,0,199883,8,2,3,2,0,0,0,0,40,0,0
28,0,70034,4,1,3,2,0,0,0,0,40,3,0
31,0,393357,5,0,3,0,1,0,0,0,48,0,0
65,3,249043,13,0,3,0,0,0,10605,0,40,0,1
31,0,72630,13,1,2,1,0,0,14084,0,50,0,1
61,0,223133,9,2,3,1,1,1,0,0,40,0,0
43,3,345969,15,0,0,0,0,0,0,0,50,0,1
40,3,195520,10,1,3,3,1,1,0,0,49,0,0
39,0,257942,9,1,2,1,0,0,0,0,40,0,0
37,2,269300,10,3,3,3,1,1,0,0,27,0,0
47,0,137354,10,0,1,0,3,0,0,0,40,0,0
45,3,232997,10,0,3,0,0,0,0,0,65,0,1
30,0,77266,9,0,1,0,0,0,0,0,60,0,0
30,1,164190,15,1,0,2,0,0,0,0,40,0,0
49,0,153536,10,2,0,1,0,0,14084,0,44,0,1
51,2,26832,9,0,1,0,0,0,0,0,40,0,1
31,0,188096,13,1,0,1,0,1,0,0,72,0,1
48,3,369522,13,0,2,3,0,1,0,0,25,0,1
20,0,110998,10,1,3,2,2,1,0,0,30,0,0
32,0,205152,9,0,2,0,0,0,3103,0,40,0,1
31,3,163890,10,1,3,3,1,1,0,0,40,0,0
19,0,358631,9,1,3,1,0,0,0,0,25,0,0
50,0,185354,14,2,2,1,0,1,0,0,35,0,0
33,0,336061,9,0,2,0,0,0,0,0,50,0,0
25,3,47011,13,1,3,2,0,0,0,0,20,0,0
49,0,149949,9,2,1,1,0,0,0,1876,40,0,0
30,0,59496,10,0,3,0,0,0,0,0,40,0,0
23,0,32950,13,1,3,1,0,0,0,0,40,0,0
44,0,109912,16,0,2,3,0,1,15024,0,32,0,1
24,0,199555,11,1,3,3,0,0,0,0,5,0,0
28,0,91299,11,1,3,1,2,1,0,0,45,0,0
56,0,99359,9,2,3,3,0,1,0,1617,40,0,0
38,0,242559,9,1,3,1,0,1,0,0,38,0,0
20,0,286391,10,1,3,2,0,1,2176,0,20,0,0
82,0,132870,9,3,2,1,0,1,0,4356,18,0,0
52,3,22428,13,0,3,0,0,0,0,0,60,0,1
32,0,239150,10,1,1,1,1,0,0,0,40,0,0
37,0,170563,11,3,0,3,0,1,0,0,32,0,0
36,0,173542,13,0,0,0,0,0,0,0,40,0,1
39,0,286026,13,0,3,0,0,0,0,0,40,0,1
30,0,72887,9,0,1,2,2,0,3411,0,40,0,0
49,2,163229,9,0,3,0,0,0,0,0,56,0,0
40,2,165726,11,2,2,3,0,1,0,0,40,0,0
42,0,70055,7,0,3,0,0,0,0,0,45,0,0
35,0,184655,13,1,0,1,0,0,0,0,40,0,0
39,0,139906,9,2,3,3,0,1,0,0,81,0,0
32,2,198211,11,3,1,1,0,0,0,0,40,0,0
22,0,146540,7,1,1,1,0,0,0,0,50,0,0
53,2,132304,10,2,3,1,0,1,0,0,40,0,0
25,0,190916,9,1,3,1,0,0,0,0,40,0,0
17,3,237272,6,1,3,2,0,0,0,0,30,0,0
44,0,755858,9,0,1,0,0,0,0,0,70,0,1
52,0,127315,14,0,0,0,0,0,0,0,40,0,1
42,3,304302,9,0,3,0,3,0,0,0,40,0,0
34,0,184942,7,0,3,0,0,0,0,0,50,0,0
27,0,267989,10,0,3,0,0,0,0,0,40,0,0
37,0,188377,9,1,3,1,1,0,0,0,40,0,0
39,3,221059,14,0,0,3,3,1,7688,0,38,0,1
26,0,340787,9,0,0,0,0,0,0,0,40,0,0
48,0,140782,14,0,2,3,0,1,0,1902,38,0,1
57,0,169071,9,2,3,3,0,1,0,0,28,0,0
36,1,151094,11,3,2,1,0,0,0,0,48,0,0
27,0,122922,13,1,3,1,0,1,0,0,40,0,0
17,0,151141,7,1,3,2,0,0,0,0,15,0,0
30,0,136651,3,0,1,0,0,0,0,0,40,1,0
37,0,177285,11,0,3,3,1,1,0,0,48,0,1
31,2,128016,13,1,3,2,0,1,0,0,40,0,0
23,0,200318,12,1,3,1,0,1,0,0,20,0,0
32,0,250354,6,1,1,3,0,0,0,0,45,0,0
58,0,191069,9,0,3,0,0,0,0,0,40,0,1
31,0,27856,9,1,3,3,0,1,0,0,8,0,0
44,0,523484,13,0,2,0,1,0,0,0,40,0,1
39,3,257175,13,2,3,3,1,1,0,625,40,0,0
59,0,174864,9,0,1,0,0,0,0,1485,45,0,1
42,0,196029,13,0,3,0,0,0,0,0,48,0,1
45,0,200471,9,0,3,0,0,0,0,0,35,0,0
20,0,353195,9,1,1,1,0,0,0,0,35,0,0
35,0,222868,9,0,3,0,0,0,0,0,40,0,0
50,0,221791,12,0,3,0,1,0,0,0,40,0,0
56,0,197114,9,1,3,2,0,0,0,0,28,0,0
48,0,160220,11,0,3,0,0,0,0,0,40,0,1
58,1,274917,14,3,3,1,0,1,0,0,15,0,0
32,0,348460,11,0,1,0,0,0,0,0,50,0,0
23,0,112683,10,1,3,2,0,1,0,0,12,0,0
48,0,345831,9,2,3,1,0,0,0,0,40,0,0
33,0,105370,9,2,3,1,0,0,0,0,70,0,0
48,0,345006,13,1,0,1,0,1,0,0,45,1,0
55,0,195329,9,3,3,1,0,1,2202,0,35,3,0
40,2,108765,11,1,2,3,3,1,0,0,40,0,0
50,0,138022,10,0,0,0,0,0,0,0,40,0,0
52,1,175029,6,0,1,0,0,0,0,0,35,0,0
19,0,189574,9,1,3,1,0,1,0,0,30,0,0
55,1,141409,6,0,3,0,0,0,7688,0,50,0,1
36,1,186035,15,0,3,0,0,0,0,0,30,0,1
39,0,165235,13,3,0,3,2,1,0,0,40,3,1
22,0,105043,10,1,3,3,0,1,0,0,40,0,0
44,0,230684,13,0,2,0,0,0,7688,0,50,0,1
34,0,345705,9,2,1,1,0,0,0,1408,38,0,0
33,0,248584,10,0,3,0,0,0,0,0,50,0,0
55,0,436861,14,2,0,1,0,1,14084,0,40,0,1
35,0,200153,14,0,2,0,0,0,0,0,45,0,1
50,0,398625,7,3,3,1,0,1,0,0,40,0,0
43,0,114043,10,2,3,3,1,1,0,0,40,0,0
29,0,169544,11,1,3,1,0,0,0,0,40,0,0
56,0,343849,10,0,3,0,1,0,0,0,40,0,0
33,0,162572,13,0,0,0,0,0,99999,0,40,0,1
24,0,291578,9,0,3,0,0,0,0,0,50,0,0
46,0,136162,11,2,3,3,0,1,0,0,40,0,0
60,3,376133,9,0,3,3,0,1,15024,0,15,0,1
48,3,302612,14,0,3,0,0,0,0,0,40,0,0
65,2,240166,7,0,3,0,0,0,0,0,35,0,0
29,0,193152,9,1,3,1,0,0,0,1408,40,0,0
42,0,248094,9,0,3,0,0,0,0,1740,43,0,0
44,0,119281,15,0,0,0,0,0,0,0,50,0,1
73,1,300404,10,0,3,0,0,0,0,0,6,0,1
21,0,82847,10,1,3,1,0,1,0,0,50,0,0
32,3,161153,9,0,3,0,0,0,0,1902,55,0,1
43,3,287008,14,0,3,0,0,0,0,0,35,0,1
21,0,654141,9,1,1,1,1,0,0,0,32,0,0
30,0,252646,10,3,3,1,0,0,0,0,20,0,0
54,0,171924,13,0,3,0,0,0,0,0,48,0,0
19,0,219742,10,1,3,2,0,1,0,0,15,0,0
55,3,153788,10,0,3,3,0,1,0,0,37,0,0
20,0,60639,10,1,3,2,0,1,0,0,28,0,0
53,0,96062,13,0,2,0,0,0,0,0,40,3,0
51,0,165614,14,1,0,1,0,0,0,0,55,0,1
33,0,159888,9,0,3,0,0,0,0,0,40,0,0
62,0,110586,10,3,3,3,0,1,0,0,40,0,0
24,1,143062,9,1,3,2,0,0,0,0,30,0,0
17,3,413557,5,1,3,2,0,1,0,0,40,0,0
26,0,137658,10,1,3,1,0,1,0,0,45,0,0
36,0,398931,9,2,1,1,0,0,0,0,40,0,0
32,0,311764,6,0,2,3,0,1,0,0,35,0,0
58,0,98725,16,0,0,0,0,0,0,0,50,0,1
38,0,140854,13,0,3,0,0,0,0,0,40,0,1
72,0,97304,9,3,3,3,0,0,2346,0,40,2,0
26,3,352768,9,2,3,2,0,1,0,0,40,0,0
45,3,27184,9,3,3,3,0,1,0,0,38,0,0
72,3,237229,11,3,3,1,0,1,0,0,30,0,0
60,0,142494,10,0,2,0,0,0,15024,0,40,0,1
27,0,210313,9,0,3,0,0,0,0,0,50,3,0
38,0,194538,11,0,3,0,0,0,0,0,48,0,1
37,3,26698,10,0,3,0,0,0,0,1485,44,0,1
28,0,211032,10,1,3,2,0,0,0,0,40,0,0
38,3,107909,13,0,3,0,0,0,0,0,40,0,1
29,0,136077,9,0,3,0,0,0,0,0,60,0,1
19,0,184737,9,1,3,2,0,1,0,1721,40,0,0
28,0,214689,13,1,3,3,0,0,0,0,25,0,0
70,3,147558,13,2,3,1,0,1,0,0,7,0,0
40,1,93793,9,0,1,0,0,0,0,0,50,0,1
26,0,247025,11,2,1,2,0,0,0,0,40,0,0
43,0,284403,12,0,3,0,1,0,0,0,60,0,0
29,0,221977,10,0,3,3,0,1,0,0,40,0,1
25,3,339956,10,0,3,0,1,0,0,0,40,0,0
29,0,161097,9,0,3,0,1,0,0,0,40,0,1
60,0,223696,2,2,1,1,3,0,0,0,38,3,0
31,0,234500,13,0,3,3,0,1,0,0,40,0,0
51,2,97005,4,0,3,0,0,0,0,0,40,0,0
18,0,242615,10,1,3,2,0,1,0,0,15,0,0
36,0,174938,13,2,3,3,0,0,0,0,20,0,0
35,0,160120,13,0,3,0,2,0,0,0,40,3,1
48,0,193775,13,2,3,2,0,0,0,0,38,0,1
78,1,59583,4,0,3,0,0,0,0,0,25,0,0
72,0,157913,13,0,3,0,0,0,0,0,17,0,0
24,0,308205,10,1,2,2,0,0,0,0,40,0,0
58,3,158506,7,0,3,0,0,0,0,0,16,0,0
36,0,201769,7,1,3,1,1,0,13550,0,40,0,1
48,0,330470,10,0,3,0,0,0,0,0,30,0,0
28,0,184078,9,2,3,1,0,1,0,0,40,0,0
26,0,123384,14,1,3,2,0,1,0,0,40,0,0
29,0,330132,13,1,3,1,0,1,0,0,60,0,0
47,0,274720,3,0,3,0,1,0,0,0,40,3,0
50,0,129673,13,2,2,1,0,1,0,0,50,0,1
35,3,205584,3,1,1,1,0,0,0,0,40,1,0
17,0,327127,7,1,3,2,0,0,0,0,20,0,0
41,0,225892,10,0,1,0,0,0,0,0,48,0,1
37,0,224886,9,0,3,0,0,0,0,0,42,0,0
35,2,27763,9,0,3,0,3,0,0,0,40,0,0
56,0,73684,4,0,1,0,0,0,0,0,40,3,0
23,0,107452,10,0,3,0,0,0,0,0,40,0,0
33,0,23871,12,2,0,3,0,1,0,0,32,0,0
79,3,309272,9,0,2,0,0,0,0,0,40,0,1
28,0,469864,13,1,0,1,1,0,0,0,40,0,0
55,0,286230,7,2,3,2,0,1,0,0,20,0,0
59,3,186308,14,0,0,0,0,0,0,0,50,0,0
22,0,113062,13,1,0,2,0,1,0,0,40,0,0
19,0,86150,7,1,3,2,2,1,0,0,19,3,0
41,0,262038,3,3,3,1,0,0,0,0,35,1,0
32,0,279231,11,0,3,0,0,0,0,0,40,3,0
67,3,188903,4,0,3,0,0,0,2414,0,40,0,0
45,0,183786,9,2,3,3,0,1,0,0,35,0,0
61,0,339358,3,0,3,3,0,1,0,0,45,1,0
34,0,287737,13,1,3,1,0,1,0,0,40,0,0
43,1,99203,11,0,1,0,0,0,0,0,40,0,0
38,0,297449,13,0,3,0,0,0,7298,0,50,0,1
35,0,113481,16,0,0,0,0,0,0,0,60,0,0
65,0,204042,9,2,3,1,0,0,0,0,20,0,0
24,0,43387,13,0,2,0,0,0,0,0,55,3,1
37,0,99233,9,0,3,0,0,0,0,0,40,0,0
34,1,313729,10,0,3,0,0,0,0,0,50,0,0
42,0,99679,9,0,3,0,0,0,0,0,60,0,1
18,0,169745,4,1,3,2,0,1,0,0,40,0,0
43,3,19914,10,3,2,3,3,1,0,0,15,0,0
31,0,113543,10,0,3,0,0,0,0,0,40,0,1
19,0,224241,10,1,3,2,0,1,0,0,20,0,0
40,3,137367,10,0,2,0,2,0,0,0,50,3,0
32,0,263908,13,0,0,0,0,0,0,0,40,0,0
47,0,280798,10,0,2,0,0,0,0,0,40,0,1
32,2,203849,10,0,3,0,0,0,0,0,40,0,0
46,3,62546,16,3,0,1,0,0,0,0,35,0,0
40,0,197344,13,0,2,0,0,0,0,0,65,0,1
36,0,93225,13,1,1,1,0,0,0,0,35,0,0
33,0,187560,11,0,3,0,0,0,0,0,36,0,0
23,3,61743,3,1,3,1,0,0,0,0,35,0,0
21,0,186648,6,3,3,2,0,0,0,0,40,0,0
40,0,173321,9,0,3,3,1,1,0,0,32,0,0
53,3,246820,16,0,0,0,0,0,0,0,50,0,1
20,3,424034,10,1,3,2,0,0,0,0,15,0,0
53,1,291755,10,0,3,0,0,0,0,0,72,0,0
58,0,104945,5,0,3,0,1,0,0,0,60,0,0
51,0,85423,9,0,3,0,0,0,0,0,55,0,1
31,0,214235,9,0,3,0,0,0,0,0,65,0,0
35,1,278632,9,0,1,0,0,0,0,0,40,0,0
23,3,27415,7,1,3,2,3,0,0,0,40,0,0
31,2,143392,10,2,3,1,0,1,0,0,35,0,0
21,0,277408,10,1,3,3,0,1,0,0,35,0,0
39,1,336793,14,0,1,0,0,0,0,0,55,0,1
36,0,184112,15,0,0,3,0,1,15024,0,45,0,1
51,0,74660,6,0,1,0,0,0,0,0,40,0,1
18,0,395026,7,1,3,2,0,0,0,0,12,0,0
32,0,171215,10,2,3,1,0,0,0,0,48,0,0
56,0,121362,13,2,3,1,0,1,0,0,32,0,0
35,0,409200,12,1,3,1,0,0,0,0,40,0,0
63,0,268965,8,3,3,3,0,1,0,0,40,0,0
61,0,136262,9,0,2,0,0,0,0,0,50,0,1
23,0,141323,10,1,3,2,0,0,0,0,40,0,0
52,2,108083,14,0,0,0,0,0,0,0,50,0,1
19,0,82210,9,1,3,1,0,0,0,0,50,0,0
33,3,400943,14,0,0,0,0,0,0,0,50,0,1
35,0,308489,13,0,3,0,1,0,0,0,50,0,0
35,0,187053,9,2,3,1,0,1,0,0,60,0,1
38,0,75826,15,0,0,3,0,1,0,0,40,0,0
23,0,413345,13,1,3,1,0,1,0,0,60,0,0
22,0,356567,11,2,3,1,0,0,0,0,60,0,0
20,0,223811,9,1,3,1,0,0,0,0,40,0,0
19,0,159313,9,1,3,1,0,0,0,0,40,0,0
47,0,250170,9,0,3,0,1,0,0,0,40,0,1
59,0,135617,7,0,1,0,0,0,0,0,40,0,0
38,0,187346,9,1,3,2,0,1,0,0,40,0,0
36,0,108103,9,0,3,0,0,0,0,0,50,0,0
27,0,255476,3,1,3,3,0,0,0,0,40,1,0
24,0,68577,11,0,3,0,0,0,0,0,40,0,0
35,0,155961,9,1,3,2,1,1,0,0,35,3,0
22,3,264102,10,1,3,3,1,0,0,0,39,3,0
37,0,167777,9,0,3,0,0,0,0,0,52,0,0
36,0,225399,9,0,1,0,0,0,7298,0,40,0,1
28,0,199998,9,3,3,1,0,1,0,0,25,0,0
55,0,199856,9,0,3,3,0,1,0,0,50,0,0
29,3,189765,3,0,3,3,0,1,0,0,40,0,0
32,0,193042,13,0,3,0,0,0,0,0,44,0,0
66,3,222810,10,2,3,3,0,1,0,0,35,0,0
47,2,162595,10,3,1,3,0,0,0,0,45,0,0
23,0,208826,13,1,3,1,0,1,0,0,40,0,0
50,2,120190,14,2,0,1,0,1,0,0,45,0,0
40,1,27242,9,0,3,0,0,0,0,0,84,0,0
51,0,348099,9,1,3,1,0,1,0,1590,40,0,0
34,0,185041,9,1,0,1,0,1,0,1669,45,0,0
28,0,309196,13,1,3,1,0,1,0,0,40,0,0
52,3,254285,16,0,0,0,0,0,0,1887,70,3,1
39,3,336226,9,0,2,0,0,0,3103,0,60,0,1
43,0,240698,13,0,3,0,0,0,0,0,40,0,1
36,0,411797,13,1,0,2,0,1,0,0,35,0,1
25,0,178843,13,1,0,2,0,1,0,0,15,0,0
42,0,136177,10,2,3,3,0,1,0,0,38,0,0
35,0,243409,10,0,3,0,0,0,0,0,40,3,0
43,0,258049,14,0,2,0,0,0,7688,0,53,0,1
34,0,164748,9,0,1,0,0,0,0,0,40,0,0
50,3,24185,13,0,2,0,0,0,0,0,38,0,1
30,0,167476,10,0,3,0,0,0,0,0,60,0,0
44,0,106900,14,0,0,0,0,0,0,0,44,0,1
